name,rookie_yr,birth_state
Eddie Bonine,2009,GA
Julio Borbon,2009,MS
Lance Broadway,2009,TX
Billy Buckner,2009,CA
Ryan Budde,2009,OK
Jason Bulger,2009,GA
Bryan Bullington,2009,IN
Everth Cabrera,2009,Nicaragua
Trevor Cahill,2009,CA
Brett Carroll,2009,TN
Alberto Castillo,2009,Dominican Republic
Wilkin Castillo,2009,Dominican Republic
Brett Cecil,2009,MD
Jesse Chavez,2009,CA
Tyler Clippard,2009,KY
Chris Coghlan,2009,MD
Phil Coke,2009,CA
Brooks Conrad,2009,CA
Trevor Crowe,2009,OR
Luis Cruz,2009,Mexico
Aaron Cunningham,2009,AK
Matt Daley,2009,NY
Dave Davidson,2009,Canada
Ross Detwiler,2009,MO
Robinzon Diaz,2009,Dominican Republic
Chris Dickerson,2009,CA
Mark DiFelice,2009,PA
Freddy Dolsi,2009,Dominican Republic
Brian Duensing,2009,KS
Alcides Escobar,2009,Venezuela
Nick Evans,2009,AZ
Alfredo Figaro,2009,Dominican Republic
Jeff Fiorentino,2009,FL
Carlos Fisher,2009,CA
Doug Fister,2009,CA
Dexter Fowler,2009,GA
Jake Fox,2009,VT
Luke French,2009,KS
Jeff Fulchino,2009,FL
Sam Fuld,2009,NH
Jaime Garcia,2009,Dominican Republic
Brett Gardner,2009,SC
Josh Geer,2009,TX
Chris Getz,2009,MI
Alberto Gonzalez,2009,FL
Gio Gonzalez,2009,FL
Jeff Gray,2009,VA
Luke Gregerson,2009,IL
Charlie Haeger,2009,MI
Ryan Hanigan,2009,DC
Tommy Hanson,2009,OK
Kevin Hart,2009,OH
Blake Hawksworth,2009,Canada
Dirk Hayhurst,2009,OH
David Hernandez,2009,CA
Diory Hernandez,2009,Dominican Republic
Michel Hernandez,2009,Cuba
Danny Herrera,2009,TX
Alex Hinshaw,2009,CA
Micah Hoffpauir,2009,TX
Derek Holland,2009,OH
David Huff,2009,CA
Tug Hulett,2009,IL
Tommy Hunter,2009,AR
Eric Hurley,2009,MO
Travis Ishikawa,2009,WA
Chris Jakubauskas,2009,CA
Paul Janish,2009,TX
Jason Jaramillo,2009,WI
Kevin Jepsen,2009,CA
Rob Johnson,2009,OK
Garrett Jones,2009,CA
Kenshin Kawakami,2009,Japan
Shawn Kelley,2009,KY
Bobby Keppel,2009,MO
Josh Kinney,2009,PA
Bobby Korecky,2009,NJ
George Kottaras,2009,Canada
Matt LaPorta,2009,FL
Jeff Larish,2009,IA
Mat Latos,2009,VA
Brent Leach,2009,MS
Wade LeBlanc,2009,LA
Scott Lewis,2009,OR
Brent Lillibridge,2009,WA
Drew Macias,2009,CA
Warner Madrigal,2009,Dominican Republic
Mitch Maier,2009,MI
Jay Marshall,2009,MO
Lou Marson,2009,AZ
Carlos Martinez,2009,Puerto Rico
Fernando Martinez,2009,Dominican Republic
Joe Martinez,2009,PA
Shairon Martis,2009,Curacao
Scott Mathieson,2009,Canada
Doug Mathis,2009,AZ
Justin Maxwell,2009,MD
John Mayberry,2009,MI
Cameron Maybin,2009,NC
Edwin Maysonet,2009,Puerto Rico
Vin Mazzaro,2009,NJ
Bob McCrory,2009,MS
Andrew McCutchen,2009,FL
Darnell McDonald,2009,IN
James McDonald,2009,NY
Casey McGehee,2009,CA
Kris Medlen,2009,CA
Evan Meek,2009,WA
Jon Meloan,2009,TX
Dan Meyer,2009,OH
Kam Mickolio,2009,MT
Jose Mijares,2009,Venezuela
Garrett Mock,2009,TX
Luis Montanez,2009,Puerto Rico
Jose Morales,2009,U. S. Virgin Islands
Robert Mosebach,2009,FL
Jason Motte,2009,MI
Chris Narveson,2009,CO
Jeff Niemann,2009,TX
Jon Niese,2009,OH
Jayson Nix,2009,TX
Bud Norris,2009,CA
Josh Outman,2009,MO
Matt Palmer,2009,TN
Bobby Parnell,2009,NC
Gerardo Parra,2009,Venezuela
David Patton,2009,WA
Troy Patton,2009,TX
Xavier Paul,2009,LA
Felipe Paulino,2009,Dominican Republic
Brayan Pena,2009,Cuba
Ramiro Pena,2009,Dominican Republic
Cliff Pennington,2009,TX
Luis Perdomo,2009,Dominican Republic
Chris Perez,2009,FL
Fernando Perez,2009,NJ
Ryan Perry,2009,CA
Rick Porcello,2009,NJ
Landon Powell,2009,NC
David Price,2009,TN
Colby Rasmus,2009,GA
Robert Ray,2009,TX
Nolan Reimold,2009,PA
Argenis Reyes,2009,Dominican Republic
Clayton Richard,2009,IN
Scott Richmond,2009,Canada
Ryan Roberts,2009,TX
David Robertson,2009,VA
Guillermo Rodriguez,2009,Venezuela
Rafael Rodriguez,2009,Dominican Republic
Josh Roenicke,2009,MD
Ricky Romero,2009,CA
Sergio Romo,2009,CA
Adam Rosales,2009,IL
Leo Rosales,2009,CA
Justin Ruggiano,2009,TX
Randy Ruiz,2009,NY
Adam Russell,2009,OH
Dusty Ryan,2009,CA
Marc Rzepczynski,2009,IL
Billy Sadler,2009,FL
Oscar Salazar,2009,Venezuela
Jeff Samardzija,2009,IN
Clint Sammons,2009,GA
Brian Sanches,2009,TX
Angel Sanchez,2009,Venezuela
Romulo Sanchez,2009,Venezuela
Freddy Sandoval,2009,Mexico
Omir Santos,2009,Puerto Rico
Jordan Schafer,2009,NJ
Steven Shell,2009,TX
Alfredo Simon,2009,Dominican Republic
Tony Sipp,2009,MS
Chris Smith,2009,NY
Seth Smith,2009,MS
Travis Snider,2009,WA
Craig Stammen,2009,OH
Nick Stavinoha,2009,TX
Adam Stern,2009,Canada
Mitch Stetter,2009,IN
Drew Stubbs,2009,TX
Drew Sutton,2009,AR
Anthony Swarzak,2009,FL
Ken Takahashi,2009,Japan
Taylor Teagarden,2009,TX
Joe Thatcher,2009,IN
Brad Thomas,2009,Australia
Clete Thomas,2009,MO
Rich Thompson,2009,NY
Joe Thurston,2009,CA
Chris Tillman,2009,CA
Matt Tolbert,2009,MS
Ramon Troncoso,2009,Dominican Republic
Koji Uehara,2009,Japan
Luis Valbuena,2009,Venezuela
Merkin Valdez,2009,Dominican Republic
Esmerling Vasquez,2009,Dominican Republic
Virgil Vasquez,2009,CA
Donnie Veal,2009,MS
Will Venable,2009,CA
Randy Wells,2009,IL
Sean West,2009,TX
Sean White,2009,FL
Josh Whitesell,2009,GA
Eli Whiteside,2009,NY
Matt Wieters,2009,SC
Randy Williams,2009,TX
Yasuhiko Yabuta,2009,Japan
Mike Zagurski,2009,NE
Clay Zavada,2009,IL
Jordan Zimmermann,2009,Canada
Brandon Allen,2010,TX
Pedro Alvarez,2010,Dominican Republic
Jake Arrieta,2010,MO
Luis Atilano,2010,Puerto Rico
Alex Avila,2010,FL
John Axford,2010,Canada
Josh Bell,2010,IL
Trevor Bell,2010,CA
Justin Berg,2010,WI
Brennan Boesch,2010,CA
Jason Bourgeois,2010,TX
Peter Bourjos,2010,IL
Michael Bowden,2010,IL
Cedrick Bowers,2010,FL
Andrew Brackman,2010,OH
Zach Braddock,2010,NJ
Michael Brantley,2010,NY
Reid Brignac,2010,LA
Madison Bumgarner,2010,NC
Alex Burnett,2010,CA
Drew Butera,2010,IN
Josh Butler,2010,MA
Lorenzo Cain,2010,GA
Esmailin Caridad,2010,Dominican Republic
Mike Carp,2010,CA
Carlos Carrasco,2010,Venezuela
Chris Carter,2010,CA
Andrew Cashner,2010,TX
Jason Castro,2010,CA
Starlin Castro,2010,Dominican Republic
Francisco Cervelli,2010,Venezuela
Jhoulys Chacin,2010,Venezuela
Brent Clevlen,2010,TX
Casey Coleman,2010,FL
Tyler Colvin,2010,GA
Ike Davis,2010,CO
Wade Davis,2010,FL
Sam Demel,2010,TX
Ian Desmond,2010,FL
Thomas Diamond,2010,LA
Jason Donald,2010,CA
Matt Downs,2010,AL
Mike Dunn,2010,NM
Mike Ekstrom,2010,OR
John Ely,2010,IL
Barry Enright,2010,CA
Marco Estrada,2010,Mexico
Neftali Feliz,2010,Dominican Republic
Juan Francisco,2010,Dominican Republic
David Freese,2010,TX
Ernesto Frieri,2010,Colombia
Mat Gamel,2010,FL
Sammy Gervacio,2010,Dominican Republic
Cole Gillespie,2010,OR
Chris Gimenez,2010,CA
Jeanmar Gomez,2010,Venezuela
Tyler Greene,2010,OH
Brett Hayes,2010,CA
Chris Heisey,2010,PA
David Herndon,2010,FL
Jonathan Herrera,2010,Venezuela
Frank Herrmann,2010,NJ
John Hester,2010,GA
Jason Heyward,2010,NJ
Jim Hoey,2010,
Daniel Hudson,2010,VA
Dusty Hughes,2010,MS
Philip Humber,2010,TX
Ryota Igarashi,2010,Japan
Austin Jackson,2010,TX
Steven Jackson,2010,SC
John Jaso,2010,CA
Jon Jay,2010,CT
Chris Johnson,2010,PA
Ryan Kalish,2010,CA
Mike Leake,2010,CA
Anthony Lerew,2010,PA
Chris Leroux,2010,Canada
Brad Lincoln,2010,TX
Wilton Lopez,2010,Nicaragua
Jonathan Lucroy,2010,FL
Matt Maloney,2010,
Jeff Manship,2010,TX
Tommy Manzella,2010,LA
Victor Marte,2010,Dominican Republic
Cristhian Martinez,2010,Dominican Republic
Brian Matusz,2010,CO
Mike McCoy,2010,CA
Daniel McCutchen,2010,TX
Jenrry Mejia,2010,Dominican Republic
Mark Melancon,2010,CO
Juan Miranda,2010,Cuba
Carlos Monasterios,2010,Venezuela
Adam Moore,2010,TX
Scott Moore,2010,MO
Mitch Moreland,2010,MS
Logan Morrison,2010,MO
Daniel Nava,2010,CA
Jordan Norberto,2010,Dominican Republic
Trent Oeltjen,2010,Australia
Alexi Ogando,2010,Dominican Republic
Logan Ondrusek,2010,TX
Adam Ottavino,2010,NY
David Pauley,2010,CO
Chris Pettit,2010,CA
Buster Posey,2010,GA
Max Ramirez,2010,Puerto Rico
Cesar Ramos,2010,CA
Clay Rapada,2010,VA
Josh Reddick,2010,GA
Will Rhymes,2010,TX
Dustin Richardson,2010,IN
Francisco Rodriguez,2010,Cuba
Henry Rodriguez,2010,Cuba
Esmil Rogers,2010,Dominican Republic
Ryan Rohlinger,2010,WI
Carlos Rosa,2010,Dominican Republic
Tyson Ross,2010,CA
Dan Runzler,2010,CA
James Russell,2010,TX
Kevin Russo,2010,NY
Rusty Ryal,2010,OK
Fernando Salas,2010,Mexico
Alex Sanabia,2010,CA
Gaby Sanchez,2010,FL
Carlos Santana,2010,Dominican Republic
Sergio Santos,2010,CA
Michael Saunders,2010,Canada
Bobby Scales,2010,MI
Daniel Schlereth,2010,AK
Travis Schlichting,2010,CO
Scott Sizemore,2010,VA
Jordan Smith,2010,MD
Justin Smoak,2010,SC
Giancarlo Stanton,2010,
Jeff Stevens,2010,CA
Drew Storen,2010,IN
Stephen Strasburg,2010,CA
Pedro Strop,2010,Dominican Republic
Jose Tabata,2010,Venezuela
Hisanori Takahashi,2010,Japan
Mitch Talbot,2010,UT
Craig Tatum,2010,MS
Junichi Tazawa,2010,Japan
Ruben Tejada,2010,Panama
Kanekoa Texeira,2010,HI
Josh Thole,2010,IL
Erick Threets,2010,CA
Jess Todd,2010,TX
Josh Tomlin,2010,TX
Matt Tuiasosopo,2010,WA
Raul Valdes,2010,Dominican Republic
Danny Valencia,2010,FL
Jonny Venters,2010,KY
Dayan Viciedo,2010,Cuba
Neil Walker,2010,PA
Brett Wallace,2010,CA
Matt Watson,2010,
Ryan Webb,2010,FL
Robbie Weinhardt,2010,IL
Bobby Wilson,2010,TX
Blake Wood,2010,GA
Travis Wood,2010,AR
Danny Worth,2010,CA
Fernando Abad,2011,Dominican Republic
Dustin Ackley,2011,NC
Nathan Adcock,2011,KY
Al Alburquerque,2011,Dominican Republic
Erick Almonte,2011,Dominican Republic
Yonder Alonso,2011,Cuba
Jose Altuve,2011,Venezuela
Henderson Alvarez,2011,Venezuela
Hector Ambriz,2011,CA
Bryan Augenstein,2011,FL
Darwin Barney,2011,OR
Anthony Bass,2011,MI
Mike Baxter,2011,NY
Brandon Beachy,2011,IN
Pedro Beato,2011,Dominican Republic
Blake Beavan,2011,TX
Brandon Belt,2011,TX
Omar Beltre,2011,Dominican Republic
Charlie Blackmon,2011,IL
Brian Bocock,2011,VA
Brian Bogusevic,2011,IL
Zach Britton,2011,CA
Rex Brothers,2011,TN
Domonic Brown,2011,FL
Greg Burke,2011,NJ
Tony Campana,2011,OH
Robinson Cancel,2011,Puerto Rico
Luke Carlin,2011,MD
David Carpenter,2011,WV
Drew Carpenter,2011,
Ezequiel Carrera,2011,Venezuela
Matt Carson,2011,CA
Bobby Cassevah,2011,FL
Jose Ceda,2011,Dominican Republic
Aroldis Chapman,2011,Cuba
Tyler Chatwood,2011,CA
Lonnie Chisenhall,2011,NC
Pedro Ciriaco,2011,Dominican Republic
Steve Cishek,2011,MA
Alex Cobb,2011,MA
Louis Coleman,2011,MS
Tim Collins,2011,MA
Josh Collmenter,2011,MI
Hank Conger,2011,WA
Carlos Corporan,2011,Puerto Rico
Dan Cortes,2011,Mexico
Scott Cousins,2011,NV
Allen Craig,2011,CA
Brandon Crawford,2011,CA
Michael Crotta,2011,FL
Aaron Crow,2011,KS
Tony Cruz,2011,Puerto Rico
Colin Curtis,2011,WA
Blake Davis,2011,CA
Daniel Descalso,2011,CA
Tim Dillard,2011,FL
Andy Dirks,2011,KS
Felix Doubront,2011,Venezuela
Kyle Drabek,2011,TX
Lucas Duda,2011,CA
Danny Duffy,2011,CA
Jarrod Dyson,2011,MS
Scott Elbert,2011,MO
Edgmer Escalona,2011,Venezuela
Sergio Escalona,2011,Venezuela
Danny Espinosa,2011,CA
Tyler Flowers,2011,GA
Darren Ford,2011,CA
Logan Forsythe,2011,TN
Freddie Freeman,2011,CA
Charlie Furbush,2011,ME
Dillon Gee,2011,TX
Craig Gentry,2011,AR
Johnny Giavotella,2011,LA
Paul Goldschmidt,2011,DE
Brandon Gomes,2011,MA
Dee Gordon,2011,FL
Javy Guerra,2011,TX
Jesus Guzman,2011,Venezuela
Mark Hamilton,2011,MD
Brad Hand,2011,MN
Lucas Harrell,2011,MO
Josh Harrison,2011,MA
Jeremy Hellickson,2011,IA
Brandon Hicks,2011,TX
Jarrett Hoffpauir,2011,MS
Greg Holland,2011,NC
Steve Holm,2011,CA
Paul Hoover,2011,OH
Eric Hosmer,2011,FL
Luke Hughes,2011,Australia
Kenley Jansen,2011,Curacao
Jeremy Jeffress,2011,VA
Desmond Jennings,2011,AL
Cesar Jimenez,2011,Venezuela
Waldis Joaquin,2011,Dominican Republic
Elliot Johnson,2011,IN
Craig Kimbrel,2011,AL
Brandon Kintzler,2011,NV
Jason Kipnis,2011,IL
Michael Kirkman,2011,FL
Michael Kohn,2011,SC
Brett Lawrie,2011,Canada
Sam LeCure,2011,MO
Rommie Lewis,2011,WA
Jose Lobaton,2011,Venezuela
Donny Lucy,2011,CA
Cory Luebke,2011,OH
Josh Lueke,2011,KY
Jordan Lyles,2011,SC
Lance Lynn,2011,IN
Carlos Maldonado,2011,Puerto Rico
Jeff Marquez,2011,CA
Michael Martinez,2011,OR
Marcos Mateo,2011,Dominican Republic
Ryan Mattheus,2011,CA
Yunesky Maya,2011,Cuba
Mike McClendon,2011,TX
Jake McGee,2011,CA
Michael McKenry,2011,TN
Brad Mills,2011,CA
Mike Minor,2011,TN
Russ Mitchell,2011,GA
Gustavo Molina,2011,Venezuela
Brent Morel,2011,CA
Clayton Mortensen,2011,ID
Guillermo Moscoso,2011,Venezuela
Daniel Moskos,2011,SC
Mike Moustakas,2011,CA
Yamaico Navarro,2011,Dominican Republic
Chris Nelson,2011,CA
Juan Nicasio,2011,Dominican Republic
Mike Nickeas,2011,Canada
Tsuyoshi Nishioka,2011,Japan
Hector Noesi,2011,Dominican Republic
Ivan Nova,2011,Dominican Republic
Eduardo Nunez,2011,Puerto Rico
Jimmy Paredes,2011,Dominican Republic
Val Pascucci,2011,CA
Joe Paterson,2011,CA
Carlos Peguero,2011,Dominican Republic
Lance Pendleton,2011,TX
Juan Perez,2011,Dominican Republic
Luis Perez,2011,Dominican Republic
Salvador Perez,2011,Dominican Republic
Vinnie Pestano,2011,CA
Bryan Petersen,2011,CA
Kyle Phillips,2011,CA
Michael Pineda,2011,Dominican Republic
Trevor Plouffe,2011,CA
Alex Presley,2011,LA
Jason Pridie,2011,AZ
Wilkin Ramirez,2011,Dominican Republic
Wilson Ramos,2011,Venezuela
Ben Revere,2011,GA
Matt Reynolds,2011,KY
Trayvon Robinson,2011,CA
Aneury Rodriguez,2011,Dominican Republic
Chris Sale,2011,FL
Eduardo Sanchez,2011,Venezuela
Jerry Sands,2011,NY
Dane Sardinha,2011,HI
Kyle Seager,2011,NC
Chris Seddon,2011,CA
Bryan Shaw,2011,CA
Brad Snyder,2011,NJ
Eric Sogard,2011,AZ
Henry Sosa,2011,Dominican Republic
Josh Spence,2011,Australia
Chris Stewart,2011,CA
Zach Stewart,2011,TX
Michael Stutes,2011,
Yoshinori Tateyama,2011,Japan
Everett Teaford,2011,GA
Eric Thames,2011,CA
Dale Thayer,2011,CA
Mason Tobin,2011,MT
Rene Tosoni,2011,Canada
Mark Trumbo,2011,CA
Ryan Tucker,2011,CA
Justin Turner,2011,CA
Chris Valaika,2011,CA
Pedro Viola,2011,Dominican Republic
Jordan Walden,2011,TX
Tony Watson,2011,IA
Jemile Weeks,2011,FL
Casper Wells,2011,MI
Alex White,2011,NC
Tom Wilhelmsen,2011,AZ
Ross Wolf,2011,IL
Tim Wood,2011,AZ
Vance Worley,2011,CA
Mark Worrell,2011,FL
Alexi Amarista,2012,Venezuela
Nori Aoki,2012,Japan
Jairo Asencio,2012,
Luis Avilan,2012,Venezuela
Dylan Axelrod,2012,CA
Duane Below,2012,MI
Quintin Berry,2012,CA
Travis Blackley,2012,Australia
Brad Brach,2012,NJ
Andrew Brown,2012,OH
Francisley Bueno,2012,Cuba
Adrian Cardenas,2012,FL
Andrew Carignan,2012,CT
David Carpenter,2012,WV
Matt Carpenter,2012,TX
Joel Carreno,2012,Dominican Republic
Chris Carter,2012,CA
Welington Castillo,2012,Dominican Republic
Xavier Cedeno,2012,Puerto Rico
Yoenis Cespedes,2012,Cuba
Robinson Chirinos,2012,Venezuela
Justin Christian,2012,NE
Steve Clevenger,2012,MD
Jose Constanza,2012,Dominican Republic
Ryan Cook,2012,CA
David Cooper,2012,CA
Patrick Corbin,2012,NY
Collin Cowgill,2012,KY
Zack Cozart,2012,TN
Rhiner Cruz,2012,Dominican Republic
Jordan Danks,2012,TX
James Darnell,2012,CA
Yu Darvish,2012,Japan
Sam Deduno,2012,Dominican Republic
Steve Delabar,2012,KY
Randall Delgado,2012,Panama
Scott Diamond,2012,Canada
Jake Diekman,2012,NE
Matt Dominguez,2012,CA
Josh Donaldson,2012,NC
Sean Doolittle,2012,SD
Darin Downs,2012,UT
Brian Dozier,2012,MS
Josh Edgin,2012,PA
Steve Edlefsen,2012,MN
Nathan Eovaldi,2012,TX
Cody Eppley,2012,PA
Eduardo Escobar,2012,Venezuela
Irving Falu,2012,Puerto Rico
Casey Fien,2012,CA
Mike Fiers,2012,FL
Ryan Flaherty,2012,ME
Pedro Florimon,2012,Dominican Republic
Todd Frazier,2012,NJ
Christian Friedrich,2012,IL
Eric Fryer,2012,OH
Freddy Galvis,2012,Venezuela
Cory Gearrin,2012,TN
Yan Gomes,2012,Brazil
Marwin Gonzalez,2012,Venezuela
Miguel Gonzalez,2012,Cuba
Anthony Gose,2012,CA
Yasmani Grandal,2012,Cuba
Taylor Green,2012,Canada
Nick Hagadone,2012,ID
Bryce Harper,2012,CA
Matt Harvey,2012,CT
Chris Hatcher,2012,CA
Jeremy Hefner,2012,OK
Liam Hendriks,2012,Australia
Gorkys Hernandez,2012,Venezuela
Elian Herrera,2012,Dominican Republic
Kelvin Herrera,2012,Dominican Republic
Jeremy Horst,2012,WY
Jared Hughes,2012,CA
Drew Hutchison,2012,FL
Hisashi Iwakuma,2012,Japan
Nate Jones,2012,KY
Munenori Kawasaki,2012,Japan
Joe Kelly,2012,NJ
Dallas Keuchel,2012,OK
Corey Kluber,2012,AL
George Kontos,2012,IL
Erik Kratz,2012,PA
Ryan Lavarnway,2012,CA
DJ LeMahieu,2012,CA
Alex Liddi,2012,Italy
Josh Lindblom,2012,IN
Jeff Locke,2012,NH
Steve Lombardozzi,2012,MA
Aaron Loup,2012,LA
Lucas Luetge,2012,TX
Manny Machado,2012,FL
Scott Maine,2012,FL
Martin Maldonado,2012,Puerto Rico
Luis Marte,2012,Dominican Republic
Starling Marte,2012,Dominican Republic
Leonys Martin,2012,Cuba
Luis Martinez,2012,Dominican Republic
Darin Mastroianni,2012,NY
Zach McAllister,2012,IL
Jordy Mercer,2012,LA
Devin Mesoraco,2012,PA
Will Middlebrooks,2012,TX
Miles Mikolas,2012,FL
Wade Miley,2012,LA
Jim Miller,2012,PA
Tommy Milone,2012,CA
Jesus Montero,2012,Venezuela
Jeremy Moore,2012,Canada
Matt Moore,2012,CA
Tyler Moore,2012,MS
Kirk Nieuwenhuis,2012,CA
Derek Norris,2012,KS
Jordan Pacheco,2012,NM
Blake Parker,2012,AR
Jarrod Parker,2012,NY
Chris Parmelee,2012,CA
Andy Parrino,2012,NY
Tyler Pastornicky,2012,FL
David Phelps,2012,MO
Brett Pill,2012,CA
Drew Pomeranz,2012,TN
Stu Pomeranz,2012,TX
Stephen Pryor,2012,TN
Luke Putkonen,2012,IL
Jose Quintana,2012,Colombia
Elvin Ramirez,2012,Dominican Republic
Erasmo Ramirez,2012,CA
Anthony Recker,2012,PA
Addison Reed,2012,CA
Garrett Richards,2012,CA
Anthony Rizzo,2012,FL
Tyler Robertson,2012,CA
Shane Robinson,2012,FL
Mark Rogers,2012,ME
Andrew Romine,2012,FL
Austin Romine,2012,CA
Wilin Rosario,2012,Dominican Republic
Robbie Ross,2012,KY
Vinny Rottino,2012,WI
Josh Rutledge,2012,AL
Hector Sanchez,2012,Venezuela
Hector Santiago,2012,NJ
Dave Sappelt,2012,NY
Joe Savery,2012,TX
Tanner Scheppers,2012,CA
Michael Schwimer,2012,VA
Evan Scribner,2012,CT
Jean Segura,2012,Dominican Republic
Justin Sellers,2012,CA
Leyson Septimo,2012,Dominican Republic
Moises Sierra,2012,Dominican Republic
Andrelton Simmons,2012,Curacao
Will Smith,2012,MI
Drew Smyly,2012,AR
Brandon Snyder,2012,NJ
Donovan Solano,2012,Colombia
Jhonatan Solano,2012,Colombia
Eric Surkamp,2012,OH
Blake Tekotte,2012,MO
Justin Thomas,2012,OH
Rich Thompson,2012,NY
Shawn Tolleson,2012,TX
Steven Tolleson,2012,SC
Carlos Torres,2012,CA
Mike Trout,2012,NJ
Jacob Turner,2012,MO
Jordany Valdespin,2012,Dominican Republic
Jose Valdez,2012,Dominican Republic
Anthony Varvaro,2012,NY
Gil Velazquez,2012,CA
Brayan Villarreal,2012,HI
Kyle Waldrop,2012,TN
Kyle Weiland,2012,NM
David Adams,2013,MO
Matt Adams,2013,PA
Andrew Albers,2013,Canada
Cody Allen,2013,FL
Zoilo Almonte,2013,Dominican Republic
Chris Archer,2013,NC
Oswaldo Arcia,2013,Venezuela
Nolan Arenado,2013,CA
Cody Asche,2013,MO
Brandon Barnes,2013,NC
Scott Barnes,2013,MA
Engel Beltre,2013,Dominican Republic
Doug Bernier,2013,CA
Jeff Bianchi,2013,PA
Brad Boxberger,2013,CA
Rob Brantly,2013,CA
Drake Britton,2013,TX
Jordan Brown,2013,Canada
Hiram Burgos,2013,Puerto Rico
Cory Burns,2013,AZ
Kole Calhoun,2013,AZ
Carter Capps,2013,NC
Robert Carson,2013,MS
Adron Chambers,2013,FL
Tony Cingrani,2013,IL
Jose Cisnero,2013,Dominican Republic
Preston Claiborne,2013,TX
Paul Clemens,2013,CA
Tyler Cloyd,2013,NE
Robert Coello,2013,NJ
Chris Colabello,2013,MA
Gerrit Cole,2013,CA
Jarred Cosart,2013,TX
Khris Davis,2013,CA
Corey Dickerson,2013,MS
Derek Dietrich,2013,OH
Rafael Dolis,2013,Dominican Republic
Adam Eaton,2013,WA
Jake Elmore,2013,AL
Robbie Erlin,2013,CA
Danny Farquhar,2013,FL
Tim Federowicz,2013,PA
Jose Fernandez,2013,Dominican Republic
Josh Fields,2013,Ireland
Stephen Fife,2013,ID
Pedro Figueroa,2013,Dominican Republic
Nick Franklin,2013,FL
Sam Freeman,2013,TX
Nate Freiman,2013,DC
Avisail Garcia,2013,Venezuela
Christian Garcia,2013,Mexico
Leury Garcia,2013,Dominican Republic
Luis Garcia,2013,Dominican Republic
Evan Gattis,2013,TX
Scooter Gennett,2013,OH
Gonzalez Germen,2013,Dominican Republic
Kyle Gibson,2013,IN
Conor Gillaspie,2013,NE
Hector Gimenez,2013,Venezuela
Caleb Gindl,2013,FL
Sonny Gray,2013,TN
Grant Green,2013,CA
Didi Gregorius,2013,Netherlands
Justin Grimm,2013,TN
Robbie Grossman,2013,CA
Jedd Gyorko,2013,WV
Donovan Hand,2013,AL
Will Harris,2013,
Deunte Heath,2013,GA
Adeiny Hechavarria,2013,Cuba
Jim Henderson,2013,Canada
Pedro Hernandez,2013,Dominican Republic
Chris Herrmann,2013,TX
Aaron Hicks,2013,CA
Bryan Holaday,2013,TX
Colt Hynes,2013,OK
Jose Iglesias,2013,Cuba
Chad Jenkins,2013,TN
Dan Jennings,2013,CA
Steve Johnson,2013,TX
Taylor Jordan,2013,FL
Tom Koehler,2013,NY
Pete Kozma,2013,OK
Marc Krauss,2013,OH
Ian Krol,2013,IL
Juan Lagares,2013,Dominican Republic
Brandon Laird,2013,CA
Junior Lake,2013,Dominican Republic
Tommy Layne,2013,MO
David Lough,2013,OH
Ed Lucas,2013,MI
Donald Lutz,2013,NY
Tyler Lyons,2013,TX
Jean Machi,2013,Venezuela
Joe Mahoney,2013,NY
Seth Maness,2013,NC
Brandon Maurer,2013,CA
Yoervis Medina,2013,Venezuela
Brad Miller,2013,IN
Shelby Miller,2013,TX
Bryan Morris,2013,TN
Wil Myers,2013,NC
Thomas Neal,2013,CA
Nick Noonan,2013,CA
Brett Oberholtzer,2013,DE
Brian Omogrosso,2013,PA
Joe Ortiz,2013,Puerto Rico
Dan Otero,2013,FL
Marcell Ozuna,2013,Dominican Republic
Curtis Partch,2013,CA
Brad Peacock,2013,FL
Wily Peralta,2013,Dominican Republic
Martin Perez,2013,CA
Jonathan Pettibone,2013,WV
Josh Phegley,2013,IN
Cord Phelps,2013,CA
Zach Phillips,2013,CA
Ryan Pressly,2013,TX
Jurickson Profar,2013,Curacao
Yasiel Puig,2013,Cuba
AJ Ramos,2013,TX
Todd Redmond,2013,FL
Evan Reed,2013,CA
Anthony Rendon,2013,TX
Scott Rice,2013,CA
Andre Rienzo,2013,Brazil
Tanner Roark,2013,IL
Derrick Robinson,2013,IL
Mauricio Robles,2013,Venezuela
Paco Rodriguez,2013,
Bruce Rondon,2013,Venezuela
Hector Rondon,2013,Venezuela
Sandy Rosario,2013,Puerto Rico
Trevor Rosenthal,2013,MO
Darin Ruf,2013,NE
Chance Ruffin,2013,PA
Chris Rusin,2013,MI
Danny Salazar,2013,Dominican Republic
Josh Satin,2013,CA
Rob Scahill,2013,IL
Logan Schafer,2013,CA
JB Shuck,2013,
Kevin Siegrist,2013,NY
Tyler Skaggs,2013,CA
Kyle Skipworth,2013,CA
Josh Stinson,2013,LA
Mickey Storey,2013,FL
Dan Straily,2013,CA
Andrew Taylor,2013,NC
Julio Teheran,2013,Colombia
Nick Tepesch,2013,MO
Joey Terdoslavich,2013,FL
Caleb Thielbar,2013,MN
Tyler Thornburg,2013,TX
Alex Torres,2013,Venezuela
Jonathan Villar,2013,Dominican Republic
Nick Vincent,2013,CA
Stephen Vogt,2013,CA
Michael Wacha,2013,IA
Neil Wagner,2013,MN
Adam Warren,2013,AL
Ryan Wheeler,2013,CA
Zack Wheeler,2013,GA
Alex Wilson,2013,Saudi Arabia
Justin Wilson,2013,
